order_id,order_date,client_id,sales_channel,event_type,status,discount_amount
2753,2024-02-06,171,offline,birthday,completed,0
2754,2024-02-06,1718,online,birthday,cancelled,0
2755,2024-02-07,1329,online,birthday,completed,0
2756,2024-02-07,1223,online,just_because,completed,150
2757,2024-02-07,1719,online,corporate,completed,1750
2758,2024-02-07,1720,offline,birthday,completed,0
2759,2024-02-07,1721,offline,corporate,completed,1050
2760,2024-02-07,865,online,just_because,completed,0
2761,2024-02-08,1261,offline,birthday,completed,0
2762,2024-02-08,903,online,birthday,completed,0
2763,2024-02-08,1255,offline,birthday,completed,0
2764,2024-02-08,777,offline,just_because,completed,0
2765,2024-02-09,1227,offline,just_because,completed,0
2766,2024-02-09,72,offline,birthday,completed,0
2767,2024-02-09,1722,offline,birthday,completed,0
2768,2024-02-10,1723,online,valentine_day,completed,0
2769,2024-02-10,1724,online,valentine_day,completed,0
2770,2024-02-10,1725,online,valentine_day,completed,0
2771,2024-02-10,18,offline,valentine_day,cancelled,0
2772,2024-02-10,1726,offline,valentine_day,completed,0
2773,2024-02-10,992,offline,valentine_day,completed,0
2774,2024-02-10,964,offline,valentine_day,completed,200
2775,2024-02-10,1727,online,valentine_day,completed,0
2776,2024-02-10,1728,online,valentine_day,completed,0
2777,2024-02-10,877,offline,valentine_day,completed,0
2778,2024-02-10,678,online,valentine_day,completed,300
2779,2024-02-10,1729,offline,valentine_day,completed,0
2780,2024-02-10,1416,online,valentine_day,completed,300
2781,2024-02-10,428,online,valentine_day,completed,0
2782,2024-02-10,1730,online,valentine_day,completed,0
2783,2024-02-10,279,offline,valentine_day,completed,0
2784,2024-02-10,1731,online,valentine_day,completed,0
2785,2024-02-10,495,online,valentine_day,completed,0
2786,2024-02-10,139,online,valentine_day,completed,0
2787,2024-02-10,1732,online,valentine_day,completed,0
2788,2024-02-10,1733,online,valentine_day,completed,0
2789,2024-02-10,1734,offline,valentine_day,completed,0
2790,2024-02-10,1444,online,valentine_day,completed,0
2791,2024-02-11,321,offline,valentine_day,completed,0
2792,2024-02-11,1735,online,valentine_day,completed,0
2793,2024-02-11,1736,offline,valentine_day,completed,0
2794,2024-02-11,985,online,valentine_day,completed,0
2795,2024-02-11,776,offline,valentine_day,completed,0
2796,2024-02-11,1737,offline,valentine_day,cancelled,0
2797,2024-02-11,1738,offline,valentine_day,completed,0
2798,2024-02-11,1739,offline,valentine_day,completed,0
2799,2024-02-11,1740,online,valentine_day,cancelled,0
2800,2024-02-11,260,online,valentine_day,completed,0
2801,2024-02-11,1741,online,valentine_day,completed,0
2802,2024-02-11,922,offline,valentine_day,completed,0
2803,2024-02-11,142,online,valentine_day,completed,0
2804,2024-02-11,1742,online,valentine_day,cancelled,0
2805,2024-02-11,1529,offline,valentine_day,completed,0
2806,2024-02-11,334,online,valentine_day,completed,300
2807,2024-02-11,867,offline,valentine_day,completed,0
2808,2024-02-11,327,online,valentine_day,cancelled,0
2809,2024-02-11,1743,online,valentine_day,completed,0
2810,2024-02-11,1555,online,valentine_day,completed,0
2811,2024-02-11,156,online,valentine_day,completed,0
2812,2024-02-12,1744,offline,valentine_day,completed,0
2813,2024-02-12,1745,online,valentine_day,completed,0
2814,2024-02-12,760,offline,valentine_day,cancelled,0
2815,2024-02-12,275,online,valentine_day,completed,0
2816,2024-02-12,1146,online,valentine_day,completed,0
2817,2024-02-12,127,offline,valentine_day,completed,0
2818,2024-02-12,1746,online,valentine_day,completed,0
2819,2024-02-12,1747,offline,valentine_day,completed,0
2820,2024-02-12,1748,online,valentine_day,completed,0
2821,2024-02-12,1749,offline,valentine_day,completed,0
2822,2024-02-12,1750,online,valentine_day,completed,0
2823,2024-02-12,338,online,valentine_day,completed,0
2824,2024-02-12,182,online,valentine_day,completed,350
2825,2024-02-12,1218,online,valentine_day,completed,0
2826,2024-02-12,1455,online,valentine_day,cancelled,0
2827,2024-02-12,946,online,valentine_day,completed,0
2828,2024-02-12,1751,offline,valentine_day,completed,0
2829,2024-02-12,1752,offline,valentine_day,completed,0
2830,2024-02-12,1753,online,valentine_day,completed,0
2831,2024-02-12,1754,offline,valentine_day,completed,0
2832,2024-02-13,1458,offline,valentine_day,completed,0
2833,2024-02-13,1154,online,valentine_day,completed,0
2834,2024-02-13,1755,online,valentine_day,completed,150
2835,2024-02-13,525,offline,valentine_day,completed,0
2836,2024-02-13,315,online,valentine_day,completed,0
2837,2024-02-13,1756,offline,valentine_day,completed,0
2838,2024-02-13,1735,offline,valentine_day,completed,0
2839,2024-02-13,1757,online,valentine_day,completed,0
2840,2024-02-13,1466,online,valentine_day,completed,0
2841,2024-02-13,19,offline,valentine_day,completed,0
2842,2024-02-13,1758,offline,valentine_day,completed,0
2843,2024-02-13,1110,offline,valentine_day,completed,0
2844,2024-02-13,1722,online,valentine_day,completed,0
2845,2024-02-13,1759,online,valentine_day,completed,0
2846,2024-02-13,1760,offline,valentine_day,completed,0
2847,2024-02-13,401,online,valentine_day,completed,350
2848,2024-02-13,1761,online,valentine_day,completed,0
2849,2024-02-13,1762,online,valentine_day,cancelled,0
2850,2024-02-13,1763,online,valentine_day,completed,0
2851,2024-02-13,1764,offline,valentine_day,completed,0
2852,2024-02-13,1765,offline,valentine_day,completed,0
2853,2024-02-13,1766,online,valentine_day,completed,0
2854,2024-02-13,1596,offline,valentine_day,completed,200
2855,2024-02-13,1767,offline,valentine_day,completed,0
2856,2024-02-13,1768,online,valentine_day,completed,0
2857,2024-02-13,771,offline,valentine_day,completed,0
2858,2024-02-14,912,offline,valentine_day,completed,0
2859,2024-02-14,1190,online,valentine_day,completed,0
2860,2024-02-14,175,online,valentine_day,completed,0
2861,2024-02-14,1769,online,valentine_day,completed,0
2862,2024-02-14,70,online,valentine_day,completed,0
2863,2024-02-14,625,offline,valentine_day,completed,0
2864,2024-02-14,1770,offline,valentine_day,completed,0
2865,2024-02-14,346,online,valentine_day,completed,0
2866,2024-02-14,1328,offline,valentine_day,completed,0
2867,2024-02-14,1771,online,valentine_day,completed,0
2868,2024-02-14,1472,online,valentine_day,completed,0
2869,2024-02-14,1772,offline,valentine_day,completed,0
2870,2024-02-14,1773,online,valentine_day,completed,0
2871,2024-02-14,1640,online,valentine_day,completed,0
2872,2024-02-14,1774,online,valentine_day,completed,0
2873,2024-02-14,850,offline,valentine_day,completed,0
2874,2024-02-14,1775,offline,valentine_day,completed,150
2875,2024-02-14,1619,offline,valentine_day,completed,0
2876,2024-02-14,245,online,valentine_day,completed,0
2877,2024-02-14,494,online,valentine_day,completed,0
2878,2024-02-14,1776,online,valentine_day,completed,0
2879,2024-02-14,599,online,valentine_day,completed,0
2880,2024-02-14,698,online,valentine_day,completed,0
2881,2024-02-14,335,offline,valentine_day,completed,0
2882,2024-02-14,1777,online,valentine_day,completed,0
2883,2024-02-14,1778,offline,valentine_day,completed,0
2884,2024-02-14,968,online,valentine_day,completed,0
2885,2024-02-14,1081,offline,valentine_day,completed,0
2886,2024-02-14,461,online,valentine_day,completed,0
2887,2024-02-14,1779,offline,valentine_day,completed,0
2888,2024-02-14,1261,online,valentine_day,cancelled,0
2889,2024-02-14,809,online,valentine_day,completed,0
2890,2024-02-14,915,offline,valentine_day,completed,0
2891,2024-02-14,1780,online,valentine_day,completed,0
2892,2024-02-15,1781,offline,corporate,completed,7750
2893,2024-02-15,1782,offline,birthday,completed,0
2894,2024-02-15,1297,offline,just_because,completed,0
2895,2024-02-15,398,online,birthday,completed,0
2896,2024-02-15,1065,online,birthday,completed,0
2897,2024-02-15,1783,offline,just_because,completed,0
2898,2024-02-16,1784,online,just_because,completed,0
2899,2024-02-16,1785,offline,just_because,completed,0
2900,2024-02-16,1786,offline,birthday,completed,0
2901,2024-02-17,1286,online,birthday,completed,0
2902,2024-02-17,1622,online,just_because,completed,0
2903,2024-02-17,1234,online,birthday,completed,0
2904,2024-02-17,453,offline,just_because,completed,0
2905,2024-02-17,1787,online,birthday,completed,0
2906,2024-02-18,1490,online,just_because,completed,0
2907,2024-02-18,1788,online,just_because,completed,0
2908,2024-02-18,1484,offline,birthday,completed,0
2909,2024-02-18,1789,offline,birthday,completed,0
2910,2024-02-18,592,online,just_because,completed,0
2911,2024-02-18,1790,online,just_because,cancelled,0
2912,2024-02-19,1791,offline,corporate,completed,650
2913,2024-02-19,584,offline,birthday,completed,0
2914,2024-02-19,1792,online,birthday,completed,0
2915,2024-02-19,1793,offline,just_because,completed,0
2916,2024-02-21,883,offline,birthday,completed,0
2917,2024-02-21,1580,offline,birthday,completed,0
2918,2024-02-21,1794,offline,just_because,completed,0
2919,2024-02-22,117,offline,just_because,completed,0
2920,2024-02-22,1795,offline,just_because,completed,0
2921,2024-02-22,1030,online,just_because,completed,0
2922,2024-02-23,119,online,birthday,cancelled,0
2923,2024-02-23,1796,online,birthday,completed,0
2924,2024-02-23,1797,online,corporate,completed,800
2925,2024-02-24,1798,online,birthday,completed,0
2926,2024-02-24,1799,online,corporate,completed,4000
2927,2024-02-24,1309,online,birthday,completed,0
2928,2024-02-24,1800,online,just_because,completed,250
2929,2024-02-24,987,online,just_because,completed,0
2930,2024-02-25,1801,offline,corporate,completed,4550
2931,2024-02-25,1802,offline,just_because,completed,0
2932,2024-02-25,1803,online,just_because,cancelled,0
2933,2024-02-25,1741,offline,birthday,completed,0
2934,2024-02-25,1804,offline,corporate,completed,800
2935,2024-02-26,1805,offline,birthday,completed,0
2936,2024-02-26,1108,online,birthday,completed,0
2937,2024-02-26,1806,offline,birthday,completed,0
2938,2024-02-26,1807,offline,just_because,completed,0
2939,2024-02-26,1808,offline,just_because,completed,0
2940,2024-02-26,1809,online,just_because,completed,0
2941,2024-02-26,793,offline,birthday,completed,0
2942,2024-02-27,1810,offline,birthday,completed,0
2943,2024-02-27,1811,online,birthday,completed,0
2944,2024-02-27,1812,online,birthday,completed,0
2945,2024-02-27,1418,offline,birthday,completed,0
2946,2024-02-28,1171,offline,just_because,completed,0
2947,2024-02-28,1813,offline,just_because,completed,0
2948,2024-02-28,1814,online,just_because,completed,0
2949,2024-02-28,821,online,birthday,completed,150
2950,2024-02-28,794,online,corporate,completed,0
2951,2024-02-28,632,offline,birthday,completed,0
2952,2024-02-29,1815,offline,just_because,completed,0
2953,2024-02-29,271,online,just_because,completed,0
2954,2024-02-29,1816,offline,just_because,completed,0
2955,2024-02-29,116,online,birthday,completed,0
2956,2024-02-29,1817,online,birthday,completed,0
2957,2024-02-29,1818,offline,just_because,completed,0
2958,2024-02-29,1313,offline,just_because,completed,0
2959,2024-02-29,1819,offline,just_because,completed,0
2960,2024-03-01,1820,online,march_8,completed,0
2961,2024-03-01,1338,online,march_8,cancelled,0
2962,2024-03-01,1821,online,march_8,completed,0
2963,2024-03-01,1590,offline,march_8,completed,0
2964,2024-03-01,295,online,march_8,completed,0
2965,2024-03-01,415,online,march_8,cancelled,0
2966,2024-03-01,1822,online,march_8,completed,0
2967,2024-03-01,904,online,march_8,completed,0
2968,2024-03-01,1823,online,march_8,completed,250
2969,2024-03-01,441,offline,march_8,completed,0
2970,2024-03-01,1824,online,march_8,completed,0
2971,2024-03-01,250,online,march_8,completed,0
2972,2024-03-01,722,offline,march_8,completed,0
2973,2024-03-01,1661,online,march_8,completed,0
2974,2024-03-01,1825,online,march_8,cancelled,0
2975,2024-03-01,1826,offline,march_8,completed,0
2976,2024-03-01,1049,online,march_8,completed,0
2977,2024-03-01,523,online,march_8,completed,0
2978,2024-03-01,432,online,march_8,completed,0
2979,2024-03-01,1827,online,march_8,completed,0
2980,2024-03-01,942,online,march_8,completed,0
2981,2024-03-01,724,online,march_8,cancelled,0
2982,2024-03-01,1828,online,march_8,completed,0
2983,2024-03-02,1101,online,march_8,completed,0
2984,2024-03-02,1829,offline,march_8,completed,0
2985,2024-03-02,1830,online,march_8,completed,0
2986,2024-03-02,1831,offline,march_8,completed,0
2987,2024-03-02,1635,online,march_8,completed,0
2988,2024-03-02,181,online,march_8,completed,0
2989,2024-03-02,195,online,march_8,completed,0
2990,2024-03-02,763,online,march_8,completed,0
2991,2024-03-02,1832,online,march_8,completed,0
2992,2024-03-02,1833,online,march_8,completed,0
2993,2024-03-02,1834,online,march_8,completed,0
2994,2024-03-02,1835,offline,march_8,completed,0
2995,2024-03-02,1836,offline,march_8,completed,0
2996,2024-03-02,200,offline,march_8,completed,0
2997,2024-03-02,1837,offline,march_8,completed,0
2998,2024-03-02,782,online,march_8,completed,150
2999,2024-03-02,243,online,march_8,completed,0
3000,2024-03-02,793,online,march_8,completed,0
3001,2024-03-02,1323,online,march_8,completed,100
3002,2024-03-02,1838,online,march_8,completed,0
3003,2024-03-02,1839,online,march_8,completed,0
3004,2024-03-02,1073,online,march_8,completed,0
3005,2024-03-02,1702,offline,march_8,completed,0
3006,2024-03-02,1840,online,march_8,completed,0
3007,2024-03-02,1841,online,march_8,completed,0
3008,2024-03-02,161,online,march_8,completed,0
3009,2024-03-02,1469,offline,march_8,completed,0
3010,2024-03-02,1842,offline,march_8,completed,0
3011,2024-03-02,1843,online,march_8,completed,0
3012,2024-03-02,1189,online,march_8,completed,0
3013,2024-03-02,567,offline,march_8,cancelled,0
3014,2024-03-02,179,online,march_8,completed,350
3015,2024-03-02,1844,online,march_8,completed,0
3016,2024-03-03,957,online,march_8,completed,0
3017,2024-03-03,1845,online,march_8,completed,0
3018,2024-03-03,1452,offline,march_8,completed,250
3019,2024-03-03,894,online,march_8,completed,0
3020,2024-03-03,1846,offline,march_8,completed,0
3021,2024-03-03,1847,offline,march_8,completed,0
3022,2024-03-03,1848,offline,march_8,completed,100
3023,2024-03-03,1849,offline,march_8,completed,0
3024,2024-03-03,1850,offline,march_8,completed,0
3025,2024-03-03,746,offline,march_8,completed,0
3026,2024-03-03,1851,offline,march_8,completed,150
3027,2024-03-03,1554,online,march_8,completed,250
3028,2024-03-03,1852,online,march_8,completed,0
3029,2024-03-03,1853,offline,march_8,completed,0
3030,2024-03-03,1778,online,march_8,completed,200
3031,2024-03-03,1854,online,march_8,completed,0
3032,2024-03-03,1064,online,march_8,completed,0
3033,2024-03-03,1846,online,march_8,completed,0
3034,2024-03-03,893,online,march_8,completed,200
3035,2024-03-03,326,online,march_8,completed,400
3036,2024-03-03,1826,online,march_8,completed,200
3037,2024-03-03,1855,online,march_8,completed,0
3038,2024-03-03,1856,offline,march_8,completed,150
3039,2024-03-03,1857,online,march_8,cancelled,0
3040,2024-03-03,1858,offline,march_8,completed,0
3041,2024-03-03,446,offline,march_8,completed,0
3042,2024-03-03,1533,online,march_8,completed,0
3043,2024-03-03,1859,offline,march_8,completed,0
3044,2024-03-03,1860,online,march_8,completed,0
3045,2024-03-03,1861,online,march_8,completed,0
3046,2024-03-04,212,offline,march_8,completed,0
3047,2024-03-04,1813,offline,march_8,completed,0
3048,2024-03-04,55,online,march_8,completed,0
3049,2024-03-04,755,offline,march_8,completed,0
3050,2024-03-04,1713,online,march_8,completed,0
3051,2024-03-04,1862,offline,march_8,completed,0
3052,2024-03-04,1863,online,march_8,completed,0
3053,2024-03-04,1474,offline,march_8,completed,0
3054,2024-03-04,1001,online,march_8,completed,0
3055,2024-03-04,1279,offline,march_8,cancelled,0
3056,2024-03-04,1006,online,march_8,completed,0
3057,2024-03-04,414,online,march_8,completed,0
3058,2024-03-04,1619,online,march_8,completed,0
3059,2024-03-04,1864,offline,march_8,completed,0
3060,2024-03-04,850,online,march_8,completed,0
3061,2024-03-04,1865,online,march_8,completed,0
3062,2024-03-04,1866,offline,march_8,completed,0
3063,2024-03-04,1783,online,march_8,completed,0
3064,2024-03-04,69,online,march_8,completed,0
3065,2024-03-04,1867,offline,march_8,completed,0
3066,2024-03-04,1868,online,march_8,completed,0
3067,2024-03-04,1147,online,march_8,completed,150
3068,2024-03-04,1583,online,march_8,completed,100
3069,2024-03-04,1869,online,march_8,completed,0
3070,2024-03-04,1870,online,march_8,completed,0
3071,2024-03-04,1334,online,march_8,completed,0
3072,2024-03-04,1871,online,march_8,completed,0
3073,2024-03-04,1872,offline,march_8,completed,0
3074,2024-03-04,1623,offline,march_8,completed,0
3075,2024-03-04,796,online,march_8,completed,0
3076,2024-03-04,1181,offline,march_8,completed,0
3077,2024-03-04,1873,offline,march_8,completed,0
3078,2024-03-04,1384,offline,march_8,completed,0
3079,2024-03-04,1016,online,march_8,cancelled,0
3080,2024-03-04,1871,offline,march_8,completed,0
3081,2024-03-04,1691,offline,march_8,completed,0
3082,2024-03-04,270,offline,march_8,completed,0
3083,2024-03-05,1874,online,march_8,cancelled,0
3084,2024-03-05,1875,online,march_8,completed,0
3085,2024-03-05,282,online,march_8,completed,0
3086,2024-03-05,1876,online,march_8,completed,250
3087,2024-03-05,1877,online,march_8,completed,0
3088,2024-03-05,1376,offline,march_8,completed,0
3089,2024-03-05,1878,online,march_8,completed,0
3090,2024-03-05,716,online,march_8,completed,0
3091,2024-03-05,684,offline,march_8,completed,0
3092,2024-03-05,1879,offline,march_8,completed,0
3093,2024-03-05,1880,online,march_8,completed,0
3094,2024-03-05,1881,online,march_8,completed,0
3095,2024-03-05,510,offline,march_8,completed,0
3096,2024-03-05,1882,online,march_8,completed,0
3097,2024-03-05,285,offline,march_8,completed,0
3098,2024-03-05,231,online,march_8,completed,0
3099,2024-03-05,873,online,march_8,completed,1200
3100,2024-03-05,1740,online,march_8,completed,0
3101,2024-03-05,471,offline,march_8,completed,0
3102,2024-03-05,1883,offline,march_8,completed,0
3103,2024-03-05,1884,offline,march_8,completed,0
3104,2024-03-05,1885,online,march_8,completed,100
3105,2024-03-05,1886,online,march_8,completed,100
3106,2024-03-05,1582,online,march_8,completed,0
3107,2024-03-05,1887,online,march_8,completed,200
3108,2024-03-05,553,online,march_8,completed,0
3109,2024-03-05,459,offline,march_8,completed,0
3110,2024-03-05,1105,online,march_8,completed,0
3111,2024-03-05,485,offline,march_8,completed,0
3112,2024-03-05,1888,online,march_8,completed,200
3113,2024-03-05,1822,online,march_8,completed,0
3114,2024-03-05,1782,online,march_8,completed,300
3115,2024-03-05,783,offline,march_8,cancelled,0
3116,2024-03-05,1328,online,march_8,completed,0
3117,2024-03-05,1889,offline,march_8,completed,0
3118,2024-03-05,41,offline,march_8,cancelled,0
3119,2024-03-05,1204,offline,march_8,completed,0
3120,2024-03-05,1890,online,march_8,completed,0
3121,2024-03-05,953,offline,march_8,completed,0
3122,2024-03-05,1038,online,march_8,completed,0
3123,2024-03-05,1891,online,march_8,completed,0
3124,2024-03-05,343,online,march_8,completed,0
3125,2024-03-05,1708,online,march_8,completed,0
3126,2024-03-05,1892,online,march_8,completed,0
3127,2024-03-05,1497,online,march_8,completed,0
3128,2024-03-05,1893,offline,march_8,completed,0
3129,2024-03-05,1209,online,march_8,completed,0
3130,2024-03-05,1894,online,march_8,completed,0
3131,2024-03-05,1895,offline,march_8,completed,0
3132,2024-03-05,1056,offline,march_8,completed,0
3133,2024-03-05,1896,offline,march_8,completed,0
3134,2024-03-05,826,offline,march_8,completed,0
3135,2024-03-05,1640,online,march_8,completed,0
3136,2024-03-05,1163,offline,march_8,completed,0
3137,2024-03-05,1897,offline,march_8,completed,0
3138,2024-03-05,1371,online,march_8,completed,0
3139,2024-03-05,1898,online,march_8,completed,0
3140,2024-03-05,1751,online,march_8,completed,0
3141,2024-03-05,1899,online,march_8,cancelled,0
3142,2024-03-05,558,online,march_8,completed,200
3143,2024-03-05,33,online,march_8,completed,0
3144,2024-03-06,219,offline,march_8,completed,0
3145,2024-03-06,1314,online,march_8,completed,0
3146,2024-03-06,1900,offline,march_8,completed,0
3147,2024-03-06,811,online,march_8,completed,0
3148,2024-03-06,1901,online,march_8,completed,0
3149,2024-03-06,1902,online,march_8,completed,200
3150,2024-03-06,1365,online,march_8,completed,0
3151,2024-03-06,968,offline,march_8,completed,0
3152,2024-03-06,1903,online,march_8,completed,200
3153,2024-03-06,1904,offline,march_8,completed,0
3154,2024-03-06,1905,offline,march_8,completed,0
3155,2024-03-06,1906,online,march_8,completed,0
3156,2024-03-06,900,offline,march_8,completed,0
3157,2024-03-06,1907,online,march_8,completed,0
3158,2024-03-06,1245,online,march_8,completed,0
3159,2024-03-06,813,offline,march_8,completed,0
3160,2024-03-06,1908,offline,march_8,completed,0
3161,2024-03-06,1438,online,march_8,completed,0
3162,2024-03-06,1909,offline,march_8,completed,0
3163,2024-03-06,209,offline,march_8,completed,0
3164,2024-03-06,1910,online,march_8,cancelled,0
3165,2024-03-06,446,online,march_8,completed,0
3166,2024-03-06,1911,online,march_8,completed,0
3167,2024-03-06,1912,online,march_8,completed,0
3168,2024-03-06,1913,online,march_8,cancelled,0
3169,2024-03-06,1300,offline,march_8,completed,0
3170,2024-03-06,1864,online,march_8,cancelled,0
3171,2024-03-06,275,online,march_8,completed,400
3172,2024-03-06,1914,offline,march_8,completed,0
3173,2024-03-06,1915,online,march_8,completed,0
3174,2024-03-06,1375,online,march_8,completed,0
3175,2024-03-06,654,offline,march_8,completed,0
3176,2024-03-06,1860,online,march_8,completed,0
3177,2024-03-06,1916,online,march_8,completed,0
3178,2024-03-06,1234,online,march_8,completed,0
3179,2024-03-06,653,online,march_8,completed,0
3180,2024-03-06,1917,online,march_8,completed,0
3181,2024-03-06,1918,online,march_8,completed,0
3182,2024-03-06,735,online,march_8,completed,0
3183,2024-03-06,1919,offline,march_8,completed,0
3184,2024-03-06,1920,online,march_8,completed,0
3185,2024-03-06,1921,offline,march_8,completed,0
3186,2024-03-06,516,online,march_8,completed,0
3187,2024-03-06,1728,online,march_8,completed,0
3188,2024-03-06,444,offline,march_8,completed,0
3189,2024-03-06,1275,offline,march_8,completed,0
3190,2024-03-06,1535,online,march_8,completed,0
3191,2024-03-06,1922,offline,march_8,completed,0
3192,2024-03-06,1923,online,march_8,completed,0
3193,2024-03-06,1924,online,march_8,cancelled,0
3194,2024-03-06,1388,online,march_8,cancelled,0
3195,2024-03-06,1925,online,march_8,completed,0
3196,2024-03-06,1176,online,march_8,completed,0
3197,2024-03-06,629,online,march_8,completed,200
3198,2024-03-06,4,online,march_8,completed,0
3199,2024-03-06,273,online,march_8,completed,0
3200,2024-03-06,1926,online,march_8,completed,0
3201,2024-03-06,1146,offline,march_8,completed,0
3202,2024-03-06,897,offline,march_8,completed,0
3203,2024-03-06,1927,online,march_8,completed,0
3204,2024-03-06,1928,online,march_8,completed,0
3205,2024-03-06,575,online,march_8,completed,0
3206,2024-03-07,83,online,march_8,completed,0
3207,2024-03-07,218,offline,march_8,completed,150
3208,2024-03-07,1695,online,march_8,completed,0
3209,2024-03-07,467,online,march_8,completed,0
3210,2024-03-07,1929,offline,march_8,completed,0
3211,2024-03-07,1930,online,march_8,completed,0
3212,2024-03-07,1077,online,march_8,completed,0
3213,2024-03-07,1562,offline,march_8,completed,0
3214,2024-03-07,1931,offline,march_8,completed,0
3215,2024-03-07,1932,offline,march_8,completed,0
3216,2024-03-07,1933,online,march_8,completed,0
3217,2024-03-07,1934,online,march_8,completed,0
3218,2024-03-07,1935,offline,march_8,cancelled,0
3219,2024-03-07,1936,offline,march_8,completed,0
3220,2024-03-07,117,online,march_8,completed,0
3221,2024-03-07,1209,online,march_8,completed,0
3222,2024-03-07,1937,online,march_8,completed,0
3223,2024-03-07,1671,online,march_8,completed,0
3224,2024-03-07,1938,online,march_8,completed,0
3225,2024-03-07,1627,offline,march_8,completed,0
3226,2024-03-07,1939,online,march_8,completed,250
3227,2024-03-07,1940,offline,march_8,completed,0
3228,2024-03-07,543,online,march_8,completed,0
3229,2024-03-07,1148,online,march_8,completed,0
3230,2024-03-07,1273,online,march_8,completed,200
3231,2024-03-07,1941,online,march_8,completed,0
3232,2024-03-07,123,online,march_8,completed,0
3233,2024-03-07,1942,offline,march_8,completed,0
3234,2024-03-07,1794,offline,march_8,completed,0
3235,2024-03-07,1808,offline,march_8,completed,0
3236,2024-03-07,734,online,march_8,completed,0
3237,2024-03-07,1943,online,march_8,completed,0
3238,2024-03-07,1376,online,march_8,completed,0
3239,2024-03-07,1850,offline,march_8,completed,0
3240,2024-03-07,521,online,march_8,completed,0
3241,2024-03-07,1944,offline,march_8,completed,0
3242,2024-03-07,1945,online,march_8,completed,0
3243,2024-03-07,446,online,march_8,cancelled,0
3244,2024-03-07,609,online,march_8,completed,0
3245,2024-03-07,319,offline,march_8,completed,0
3246,2024-03-07,1946,online,march_8,completed,0
3247,2024-03-07,1947,online,march_8,completed,0
3248,2024-03-07,272,offline,march_8,completed,0
3249,2024-03-07,1948,online,march_8,completed,0
3250,2024-03-07,1949,online,march_8,completed,100
3251,2024-03-07,1950,online,march_8,completed,0
3252,2024-03-07,1951,offline,march_8,completed,0
3253,2024-03-07,1952,offline,march_8,completed,0
3254,2024-03-07,273,offline,march_8,completed,0
3255,2024-03-07,706,online,march_8,cancelled,0
3256,2024-03-07,1953,online,march_8,completed,0
3257,2024-03-07,704,online,march_8,completed,0
3258,2024-03-07,1954,online,march_8,completed,0
3259,2024-03-07,1955,online,march_8,completed,0
3260,2024-03-07,1956,offline,march_8,completed,0
3261,2024-03-07,55,online,march_8,completed,100
3262,2024-03-07,979,online,march_8,completed,0
3263,2024-03-07,1957,online,march_8,completed,0
3264,2024-03-07,1057,offline,march_8,completed,150
3265,2024-03-07,1958,online,march_8,cancelled,0
3266,2024-03-07,953,online,march_8,completed,0
3267,2024-03-07,1119,online,march_8,completed,0
3268,2024-03-07,1204,online,march_8,completed,0
3269,2024-03-07,1959,online,march_8,completed,0
3270,2024-03-07,81,online,march_8,completed,0
3271,2024-03-07,531,offline,march_8,completed,0
3272,2024-03-07,413,offline,march_8,completed,0
3273,2024-03-07,920,online,march_8,cancelled,0
3274,2024-03-07,1155,online,march_8,completed,0
3275,2024-03-07,1539,online,march_8,completed,0
3276,2024-03-07,1960,online,march_8,completed,200
3277,2024-03-07,1961,online,march_8,completed,0
3278,2024-03-07,1918,online,march_8,cancelled,0
3279,2024-03-07,797,online,march_8,completed,0
3280,2024-03-07,1208,online,march_8,cancelled,0
3281,2024-03-07,1943,offline,march_8,completed,0
3282,2024-03-07,1962,online,march_8,completed,0
3283,2024-03-07,1963,online,march_8,cancelled,0
3284,2024-03-07,684,offline,march_8,completed,0
3285,2024-03-07,1964,offline,march_8,completed,0
3286,2024-03-07,889,offline,march_8,completed,0
3287,2024-03-07,904,offline,march_8,cancelled,0
3288,2024-03-07,1923,online,march_8,completed,0
3289,2024-03-07,163,offline,march_8,completed,0
3290,2024-03-07,1965,offline,march_8,completed,0
3291,2024-03-08,1639,online,march_8,cancelled,0
3292,2024-03-08,1966,offline,march_8,completed,0
3293,2024-03-08,1967,offline,march_8,completed,0
3294,2024-03-08,1968,offline,march_8,completed,0
3295,2024-03-08,1969,online,march_8,completed,0
3296,2024-03-08,1970,online,march_8,completed,0
3297,2024-03-08,1332,offline,march_8,completed,0
3298,2024-03-08,1971,offline,march_8,completed,0
3299,2024-03-08,1669,online,march_8,completed,0
3300,2024-03-08,1972,offline,march_8,completed,0
3301,2024-03-08,1973,online,march_8,completed,0
3302,2024-03-08,1974,online,march_8,cancelled,0
3303,2024-03-08,1975,offline,march_8,completed,0
3304,2024-03-08,626,online,march_8,completed,0
3305,2024-03-08,1976,offline,march_8,completed,0
3306,2024-03-08,1977,online,march_8,completed,0
3307,2024-03-08,1978,online,march_8,completed,0
3308,2024-03-08,1979,online,march_8,completed,0
3309,2024-03-08,1957,online,march_8,completed,0
3310,2024-03-08,728,offline,march_8,completed,0
3311,2024-03-08,1980,online,march_8,completed,0
3312,2024-03-08,1981,online,march_8,completed,0
3313,2024-03-08,282,online,march_8,completed,0
3314,2024-03-08,1242,offline,march_8,completed,0
3315,2024-03-08,1666,online,march_8,completed,0
3316,2024-03-08,1982,offline,march_8,completed,0
3317,2024-03-08,1983,online,march_8,completed,0
