client_id,gender,age_group,first_order_date,client_type
1546,female,25-34,2023-12-21,regular
1547,female,25-34,2023-12-21,regular
1548,male,25-34,2023-12-21,regular
1549,male,35-44,2023-12-22,new
1550,male,35-44,2023-12-22,regular
1551,female,18-24,2023-12-22,new
1552,female,25-34,2023-12-22,regular
1553,male,45-54,2023-12-22,regular
1554,male,45-54,2023-12-22,regular
1555,male,25-34,2023-12-23,regular
1556,male,45-54,2023-12-23,new
1557,female,18-24,2023-12-23,regular
1558,female,18-24,2023-12-23,regular
1559,male,35-44,2023-12-23,new
1560,unknown,35-44,2023-12-23,regular
1561,male,45-54,2023-12-23,new
1562,female,45-54,2023-12-23,regular
1563,male,45-54,2023-12-23,regular
1564,female,25-34,2023-12-23,regular
1565,female,25-34,2023-12-23,new
1566,female,45-54,2023-12-24,new
1567,female,25-34,2023-12-24,regular
1568,male,35-44,2023-12-24,regular
1569,male,35-44,2023-12-24,regular
1570,female,35-44,2023-12-24,regular
1571,female,18-24,2023-12-24,new
1572,female,35-44,2023-12-24,new
1573,female,35-44,2023-12-24,new
1574,male,25-34,2023-12-24,regular
1575,female,35-44,2023-12-25,new
1576,male,45-54,2023-12-25,new
1577,female,35-44,2023-12-25,new
1578,unknown,35-44,2023-12-25,new
1579,female,35-44,2023-12-25,regular
1580,male,25-34,2023-12-25,regular
1581,male,25-34,2023-12-25,new
1582,female,18-24,2023-12-25,regular
1583,male,35-44,2023-12-25,regular
1584,female,55+,2023-12-25,new
1585,female,25-34,2023-12-25,new
1586,female,25-34,2023-12-25,regular
1587,male,45-54,2023-12-25,regular
1588,unknown,25-34,2023-12-25,regular
1589,male,25-34,2023-12-25,regular
1590,female,35-44,2023-12-25,regular
1591,female,25-34,2023-12-25,regular
1592,male,18-24,2023-12-25,new
1593,male,55+,2023-12-25,regular
1594,male,25-34,2023-12-26,new
1595,male,18-24,2023-12-26,regular
1596,female,25-34,2023-12-26,regular
1597,female,35-44,2023-12-26,regular
1598,male,35-44,2023-12-26,new
1599,male,25-34,2023-12-26,regular
1600,female,25-34,2023-12-26,regular
1601,female,35-44,2023-12-26,new
1602,female,25-34,2023-12-26,regular
1603,male,25-34,2023-12-26,regular
1604,female,18-24,2023-12-27,new
1605,female,35-44,2023-12-27,regular
1606,female,25-34,2023-12-27,new
1607,male,45-54,2023-12-27,regular
1608,female,45-54,2023-12-27,regular
1609,male,45-54,2023-12-27,new
1610,male,18-24,2023-12-27,new
1611,female,35-44,2023-12-28,regular
1612,female,18-24,2023-12-28,new
1613,male,35-44,2023-12-28,new
1614,female,25-34,2023-12-28,regular
1615,female,45-54,2023-12-28,new
1616,unknown,25-34,2023-12-28,regular
1617,female,35-44,2023-12-28,new
1618,female,45-54,2023-12-29,regular
1619,female,35-44,2023-12-29,regular
1620,female,45-54,2023-12-29,regular
1621,female,18-24,2023-12-29,new
1622,male,35-44,2023-12-29,regular
1623,female,25-34,2023-12-29,regular
1624,female,25-34,2023-12-29,new
1625,female,25-34,2023-12-29,new
1626,female,45-54,2023-12-29,regular
1627,female,18-24,2023-12-30,regular
1628,male,35-44,2023-12-30,new
1629,male,25-34,2023-12-30,new
1630,female,35-44,2023-12-30,regular
1631,female,45-54,2023-12-30,regular
1632,male,25-34,2023-12-30,new
1633,male,18-24,2023-12-31,regular
1634,female,18-24,2023-12-31,new
1635,female,35-44,2023-12-31,regular
1636,female,25-34,2023-12-31,regular
1637,female,25-34,2024-01-02,new
1638,unknown,25-34,2024-01-03,new
1639,female,35-44,2024-01-03,regular
1640,male,25-34,2024-01-03,regular
1641,male,25-34,2024-01-03,new
1642,female,25-34,2024-01-03,regular
1643,male,55+,2024-01-04,regular
1644,female,45-54,2024-01-04,new
1645,female,18-24,2024-01-05,regular
1646,male,25-34,2024-01-05,new
1647,female,25-34,2024-01-06,regular
1648,female,25-34,2024-01-06,new
1649,female,45-54,2024-01-06,new
1650,male,25-34,2024-01-07,regular
1651,female,35-44,2024-01-07,new
1652,female,35-44,2024-01-07,new
1653,male,25-34,2024-01-08,regular
1654,male,25-34,2024-01-08,regular
1655,male,35-44,2024-01-08,regular
1656,female,45-54,2024-01-08,new
1657,male,45-54,2024-01-09,regular
1658,female,45-54,2024-01-09,new
1659,male,18-24,2024-01-09,regular
1660,male,35-44,2024-01-10,new
1661,female,45-54,2024-01-11,regular
1662,female,25-34,2024-01-12,new
1663,male,25-34,2024-01-13,new
1664,female,35-44,2024-01-13,regular
1665,male,25-34,2024-01-13,new
1666,female,25-34,2024-01-14,regular
1667,female,25-34,2024-01-14,regular
1668,female,45-54,2024-01-14,new
1669,female,25-34,2024-01-14,regular
1670,female,45-54,2024-01-14,new
1671,female,35-44,2024-01-14,regular
1672,female,35-44,2024-01-14,new
1673,male,45-54,2024-01-14,regular
1674,female,45-54,2024-01-15,new
1675,male,18-24,2024-01-20,regular
1676,male,18-24,2024-01-20,new
1677,female,35-44,2024-01-21,regular
1678,female,35-44,2024-01-21,new
1679,female,45-54,2024-01-21,new
1680,male,35-44,2024-01-22,regular
1681,male,55+,2024-01-22,new
1682,unknown,45-54,2024-01-22,new
1683,female,25-34,2024-01-22,new
1684,female,55+,2024-01-24,regular
1685,male,35-44,2024-01-25,new
1686,male,35-44,2024-01-25,regular
1687,female,25-34,2024-01-27,new
1688,female,25-34,2024-01-27,new
1689,male,45-54,2024-01-27,new
1690,male,18-24,2024-01-27,new
1691,female,18-24,2024-01-28,regular
1692,female,45-54,2024-01-28,regular
1693,female,25-34,2024-01-28,regular
1694,female,25-34,2024-01-28,new
1695,female,35-44,2024-01-28,regular
1696,male,45-54,2024-01-28,regular
1697,female,18-24,2024-01-29,new
1698,female,25-34,2024-01-29,new
1699,female,25-34,2024-01-29,regular
1700,male,35-44,2024-01-30,new
1701,male,25-34,2024-01-30,regular
1702,female,35-44,2024-02-01,regular
1703,male,25-34,2024-02-02,regular
1704,female,25-34,2024-02-02,regular
1705,male,25-34,2024-02-02,regular
1706,female,25-34,2024-02-03,new
1707,female,25-34,2024-02-03,regular
1708,female,25-34,2024-02-03,regular
1709,female,45-54,2024-02-03,new
1710,male,25-34,2024-02-03,new
1711,male,25-34,2024-02-03,new
1712,female,18-24,2024-02-04,regular
1713,male,25-34,2024-02-04,regular
1714,female,35-44,2024-02-04,new
1715,female,25-34,2024-02-04,new
1716,male,25-34,2024-02-05,new
1717,male,35-44,2024-02-05,new
1718,female,55+,2024-02-06,new
1719,male,35-44,2024-02-07,regular
1720,female,25-34,2024-02-07,regular
1721,male,25-34,2024-02-07,regular
1722,female,25-34,2024-02-09,regular
1723,female,35-44,2024-02-10,new
1724,female,25-34,2024-02-10,new
1725,male,25-34,2024-02-10,new
1726,male,55+,2024-02-10,new
1727,female,25-34,2024-02-10,regular
1728,female,25-34,2024-02-10,regular
1729,female,35-44,2024-02-10,new
1730,female,35-44,2024-02-10,new
1731,female,35-44,2024-02-10,new
1732,male,25-34,2024-02-10,regular
1733,female,45-54,2024-02-10,new
1734,female,18-24,2024-02-10,regular
1735,male,45-54,2024-02-11,regular
1736,female,18-24,2024-02-11,new
1737,female,55+,2024-02-11,new
1738,male,45-54,2024-02-11,new
1739,unknown,25-34,2024-02-11,new
1740,female,35-44,2024-02-11,regular
1741,male,55+,2024-02-11,regular
1742,male,45-54,2024-02-11,new
1743,female,55+,2024-02-11,new
1744,female,18-24,2024-02-12,new
1745,male,35-44,2024-02-12,new
1746,male,18-24,2024-02-12,regular
1747,female,25-34,2024-02-12,regular
1748,female,45-54,2024-02-12,regular
1749,female,55+,2024-02-12,new
1750,male,45-54,2024-02-12,regular
1751,female,18-24,2024-02-12,regular
1752,female,35-44,2024-02-12,regular
1753,male,25-34,2024-02-12,regular
1754,female,35-44,2024-02-12,new
1755,male,45-54,2024-02-13,regular
1756,male,35-44,2024-02-13,regular
1757,female,25-34,2024-02-13,new
1758,female,25-34,2024-02-13,new
1759,male,35-44,2024-02-13,new
1760,female,25-34,2024-02-13,new
1761,female,25-34,2024-02-13,new
1762,female,25-34,2024-02-13,regular
1763,female,25-34,2024-02-13,regular
1764,female,35-44,2024-02-13,new
1765,female,45-54,2024-02-13,new
1766,male,25-34,2024-02-13,regular
1767,male,25-34,2024-02-13,new
1768,female,18-24,2024-02-13,new
1769,male,45-54,2024-02-14,regular
1770,female,18-24,2024-02-14,new
1771,female,25-34,2024-02-14,regular
1772,male,35-44,2024-02-14,regular
1773,unknown,55+,2024-02-14,regular
1774,female,35-44,2024-02-14,new
1775,female,45-54,2024-02-14,new
1776,male,35-44,2024-02-14,regular
1777,female,35-44,2024-02-14,new
1778,female,35-44,2024-02-14,regular
1779,female,35-44,2024-02-14,regular
1780,female,25-34,2024-02-14,regular
1781,female,45-54,2024-02-15,new
1782,female,25-34,2024-02-15,regular
1783,female,45-54,2024-02-15,regular
1784,female,55+,2024-02-16,new
1785,female,25-34,2024-02-16,regular
1786,female,35-44,2024-02-16,new
1787,male,18-24,2024-02-17,new
1788,male,25-34,2024-02-18,new
1789,male,25-34,2024-02-18,regular
1790,female,35-44,2024-02-18,new
1791,female,35-44,2024-02-19,new
1792,female,35-44,2024-02-19,regular
1793,female,35-44,2024-02-19,regular
1794,female,25-34,2024-02-21,regular
1795,female,55+,2024-02-22,new
1796,male,35-44,2024-02-23,new
1797,female,25-34,2024-02-23,regular
1798,female,45-54,2024-02-24,regular
1799,female,18-24,2024-02-24,regular
1800,male,25-34,2024-02-24,new
1801,female,18-24,2024-02-25,regular
1802,male,25-34,2024-02-25,new
1803,female,35-44,2024-02-25,new
1804,female,25-34,2024-02-25,new
1805,unknown,25-34,2024-02-26,regular
1806,female,25-34,2024-02-26,new
1807,female,25-34,2024-02-26,new
1808,female,25-34,2024-02-26,regular
1809,male,45-54,2024-02-26,new
1810,female,25-34,2024-02-27,new
1811,male,25-34,2024-02-27,regular
1812,female,45-54,2024-02-27,regular
1813,male,25-34,2024-02-28,regular
1814,female,25-34,2024-02-28,regular
1815,female,25-34,2024-02-29,regular
1816,female,35-44,2024-02-29,new
1817,female,45-54,2024-02-29,new
1818,male,45-54,2024-02-29,new
1819,male,25-34,2024-02-29,new
1820,female,55+,2024-03-01,regular
1821,female,55+,2024-03-01,new
1822,female,18-24,2024-03-01,regular
1823,male,45-54,2024-03-01,new
1824,female,35-44,2024-03-01,regular
1825,female,35-44,2024-03-01,new
1826,male,35-44,2024-03-01,regular
1827,female,25-34,2024-03-01,new
1828,unknown,45-54,2024-03-01,new
1829,male,45-54,2024-03-02,regular
1830,female,35-44,2024-03-02,new
1831,unknown,35-44,2024-03-02,regular
1832,female,25-34,2024-03-02,new
1833,male,25-34,2024-03-02,regular
1834,female,25-34,2024-03-02,regular
1835,female,18-24,2024-03-02,new
1836,female,35-44,2024-03-02,new
1837,male,55+,2024-03-02,new
1838,female,35-44,2024-03-02,regular
1839,unknown,25-34,2024-03-02,new
1840,female,25-34,2024-03-02,new
1841,male,25-34,2024-03-02,new
1842,male,35-44,2024-03-02,regular
1843,female,45-54,2024-03-02,new
1844,male,45-54,2024-03-02,new
1845,female,45-54,2024-03-03,regular
1846,male,25-34,2024-03-03,regular
1847,female,25-34,2024-03-03,new
1848,male,25-34,2024-03-03,new
1849,female,25-34,2024-03-03,new
1850,female,25-34,2024-03-03,regular
1851,male,25-34,2024-03-03,new
1852,female,18-24,2024-03-03,new
1853,female,25-34,2024-03-03,regular
1854,female,45-54,2024-03-03,new
1855,female,35-44,2024-03-03,regular
1856,female,45-54,2024-03-03,regular
1857,female,55+,2024-03-03,new
1858,male,25-34,2024-03-03,regular
1859,female,25-34,2024-03-03,regular
1860,unknown,35-44,2024-03-03,regular
1861,male,35-44,2024-03-03,new
1862,female,25-34,2024-03-04,new
1863,female,25-34,2024-03-04,new
1864,unknown,55+,2024-03-04,regular
1865,female,35-44,2024-03-04,new
1866,male,35-44,2024-03-04,new
1867,female,18-24,2024-03-04,new
1868,male,25-34,2024-03-04,regular
1869,female,18-24,2024-03-04,new
1870,female,25-34,2024-03-04,regular
1871,female,25-34,2024-03-04,regular
1872,female,25-34,2024-03-04,new
1873,female,25-34,2024-03-04,new
1874,unknown,45-54,2024-03-05,new
1875,female,25-34,2024-03-05,new
1876,female,25-34,2024-03-05,new
1877,female,25-34,2024-03-05,regular
1878,male,35-44,2024-03-05,new
1879,female,25-34,2024-03-05,new
1880,female,25-34,2024-03-05,new
1881,male,45-54,2024-03-05,new
1882,female,25-34,2024-03-05,new
1883,male,25-34,2024-03-05,new
1884,female,25-34,2024-03-05,new
1885,female,35-44,2024-03-05,regular
1886,female,25-34,2024-03-05,new
1887,male,25-34,2024-03-05,new
1888,female,45-54,2024-03-05,regular
1889,female,55+,2024-03-05,new
1890,male,55+,2024-03-05,regular
1891,female,55+,2024-03-05,regular
1892,female,18-24,2024-03-05,new
1893,unknown,45-54,2024-03-05,new
1894,female,35-44,2024-03-05,regular
1895,female,18-24,2024-03-05,new
1896,female,25-34,2024-03-05,new
1897,female,25-34,2024-03-05,regular
1898,female,45-54,2024-03-05,new
1899,female,45-54,2024-03-05,new
1900,female,45-54,2024-03-06,new
1901,male,25-34,2024-03-06,new
1902,female,35-44,2024-03-06,regular
1903,female,45-54,2024-03-06,new
1904,male,25-34,2024-03-06,regular
1905,male,18-24,2024-03-06,new
1906,male,25-34,2024-03-06,regular
1907,male,25-34,2024-03-06,new
1908,female,25-34,2024-03-06,new
1909,female,25-34,2024-03-06,regular
1910,male,35-44,2024-03-06,regular
1911,male,18-24,2024-03-06,new
1912,female,45-54,2024-03-06,regular
1913,male,45-54,2024-03-06,regular
1914,female,18-24,2024-03-06,new
1915,male,45-54,2024-03-06,new
1916,male,35-44,2024-03-06,new
1917,female,18-24,2024-03-06,regular
1918,male,25-34,2024-03-06,regular
1919,female,18-24,2024-03-06,regular
1920,female,35-44,2024-03-06,regular
1921,female,45-54,2024-03-06,regular
1922,male,25-34,2024-03-06,regular
1923,female,35-44,2024-03-06,regular
1924,male,35-44,2024-03-06,regular
1925,female,25-34,2024-03-06,regular
1926,male,55+,2024-03-06,new
1927,female,35-44,2024-03-06,regular
1928,female,25-34,2024-03-06,new
1929,female,25-34,2024-03-07,new
1930,female,25-34,2024-03-07,regular
1931,male,25-34,2024-03-07,regular
1932,female,35-44,2024-03-07,new
1933,female,35-44,2024-03-07,new
1934,female,35-44,2024-03-07,new
1935,female,25-34,2024-03-07,regular
1936,female,55+,2024-03-07,new
1937,male,25-34,2024-03-07,new
1938,female,45-54,2024-03-07,new
1939,female,45-54,2024-03-07,new
1940,female,35-44,2024-03-07,new
1941,male,25-34,2024-03-07,new
1942,female,35-44,2024-03-07,regular
1943,male,25-34,2024-03-07,regular
1944,female,35-44,2024-03-07,regular
1945,female,25-34,2024-03-07,new
1946,female,45-54,2024-03-07,new
1947,female,25-34,2024-03-07,new
1948,male,25-34,2024-03-07,new
1949,male,25-34,2024-03-07,new
1950,female,45-54,2024-03-07,new
1951,male,55+,2024-03-07,regular
1952,female,25-34,2024-03-07,regular
1953,female,35-44,2024-03-07,new
1954,female,25-34,2024-03-07,regular
1955,female,45-54,2024-03-07,regular
1956,female,45-54,2024-03-07,regular
1957,unknown,35-44,2024-03-07,regular
1958,female,55+,2024-03-07,regular
1959,female,25-34,2024-03-07,regular
1960,female,25-34,2024-03-07,new
1961,female,45-54,2024-03-07,new
1962,female,25-34,2024-03-07,regular
1963,female,25-34,2024-03-07,new
1964,male,25-34,2024-03-07,new
1965,male,35-44,2024-03-07,new
1966,female,25-34,2024-03-08,new
1967,female,18-24,2024-03-08,new
1968,male,25-34,2024-03-08,regular
1969,female,45-54,2024-03-08,new
1970,female,45-54,2024-03-08,new
1971,female,35-44,2024-03-08,new
1972,female,18-24,2024-03-08,new
1973,female,25-34,2024-03-08,regular
1974,female,35-44,2024-03-08,new
1975,male,25-34,2024-03-08,new
1976,female,35-44,2024-03-08,new
1977,male,25-34,2024-03-08,new
1978,female,25-34,2024-03-08,regular
1979,female,25-34,2024-03-08,regular
1980,male,25-34,2024-03-08,regular
1981,male,55+,2024-03-08,regular
1982,female,35-44,2024-03-08,regular
1983,female,25-34,2024-03-08,regular
1984,female,25-34,2024-03-08,new
1985,female,25-34,2024-03-08,regular
1986,male,35-44,2024-03-08,regular
1987,female,35-44,2024-03-08,new
1988,female,25-34,2024-03-08,regular
1989,male,35-44,2024-03-08,new
1990,female,25-34,2024-03-08,regular
1991,female,35-44,2024-03-08,regular
1992,male,25-34,2024-03-08,regular
1993,male,25-34,2024-03-08,regular
1994,female,25-34,2024-03-08,new
1995,male,35-44,2024-03-08,new
1996,female,18-24,2024-03-08,new
1997,male,25-34,2024-03-08,new
1998,male,25-34,2024-03-08,new
1999,male,35-44,2024-03-08,new
2000,unknown,25-34,2024-03-08,new
2001,unknown,25-34,2024-03-08,regular
2002,female,25-34,2024-03-08,regular
2003,male,25-34,2024-03-08,new
2004,female,45-54,2024-03-08,new
2005,female,35-44,2024-03-08,new
2006,unknown,35-44,2024-03-08,new
2007,female,25-34,2024-03-08,new
2008,male,25-34,2024-03-08,regular
2009,female,45-54,2024-03-08,regular
2010,female,18-24,2024-03-08,regular
2011,female,25-34,2024-03-08,new
2012,male,35-44,2024-03-08,new
2013,male,25-34,2024-03-08,new
2014,female,45-54,2024-03-08,regular
2015,female,25-34,2024-03-08,new
2016,female,35-44,2024-03-08,new
2017,female,35-44,2024-03-08,new
2018,female,25-34,2024-03-08,new
2019,male,45-54,2024-03-08,new
2020,female,18-24,2024-03-08,new
2021,female,35-44,2024-03-08,regular
2022,male,25-34,2024-03-08,new
2023,female,45-54,2024-03-08,regular
2024,female,35-44,2024-03-08,regular
2025,female,25-34,2024-03-08,new
2026,female,45-54,2024-03-08,new
2027,female,45-54,2024-03-08,new
2028,female,25-34,2024-03-08,new
2029,female,18-24,2024-03-08,regular
2030,male,35-44,2024-03-09,regular
2031,female,45-54,2024-03-09,new
2032,female,35-44,2024-03-10,new
2033,male,35-44,2024-03-10,new
2034,female,18-24,2024-03-10,regular
2035,male,35-44,2024-03-10,new
2036,male,35-44,2024-03-10,regular
2037,female,25-34,2024-03-11,new
2038,female,45-54,2024-03-11,new
2039,male,35-44,2024-03-11,new
2040,unknown,25-34,2024-03-11,regular
2041,female,25-34,2024-03-11,regular
2042,male,35-44,2024-03-11,new
2043,male,25-34,2024-03-12,new
2044,male,55+,2024-03-12,new
2045,female,25-34,2024-03-12,new
2046,male,45-54,2024-03-12,new
2047,female,25-34,2024-03-12,new
2048,female,25-34,2024-03-12,new
2049,male,25-34,2024-03-13,new
2050,male,25-34,2024-03-13,new
2051,female,45-54,2024-03-15,new
2052,female,25-34,2024-03-16,new
2053,female,18-24,2024-03-16,new
2054,female,45-54,2024-03-16,new
2055,unknown,35-44,2024-03-16,regular
2056,unknown,55+,2024-03-17,new
2057,female,25-34,2024-03-18,regular
2058,female,35-44,2024-03-18,new
2059,female,35-44,2024-03-18,regular
2060,female,25-34,2024-03-19,regular
2061,female,45-54,2024-03-19,regular
2062,female,35-44,2024-03-19,new
2063,female,25-34,2024-03-19,new
2064,male,35-44,2024-03-20,new
2065,female,25-34,2024-03-20,new
2066,male,25-34,2024-03-20,new
2067,unknown,25-34,2024-03-21,new
2068,male,35-44,2024-03-21,new
2069,female,45-54,2024-03-22,regular
2070,female,25-34,2024-03-22,new
2071,female,35-44,2024-03-23,regular
2072,female,25-34,2024-03-23,regular
2073,female,18-24,2024-03-23,new
2074,female,25-34,2024-03-24,new
2075,female,25-34,2024-03-24,new
2076,male,25-34,2024-03-24,new
2077,female,45-54,2024-03-24,new
2078,female,25-34,2024-03-25,regular
2079,male,55+,2024-03-25,new
2080,male,45-54,2024-03-25,new
2081,female,35-44,2024-03-26,regular
2082,female,45-54,2024-03-26,new
2083,female,25-34,2024-03-27,new
2084,female,25-34,2024-03-27,regular
2085,female,35-44,2024-03-28,new
2086,female,25-34,2024-03-29,new
2087,female,25-34,2024-03-29,new
2088,female,25-34,2024-03-29,new
2089,female,35-44,2024-03-30,regular
2090,male,18-24,2024-03-30,new
2091,female,35-44,2024-03-31,new
2092,unknown,45-54,2024-03-31,new
2093,male,55+,2024-03-31,regular
2094,male,55+,2024-04-01,new
2095,male,35-44,2024-04-01,new
2096,female,35-44,2024-04-01,new
2097,female,18-24,2024-04-02,new
2098,male,35-44,2024-04-02,new
2099,male,45-54,2024-04-03,regular
2100,female,45-54,2024-04-03,new
2101,male,25-34,2024-04-03,new
2102,male,45-54,2024-04-04,regular
2103,male,45-54,2024-04-04,new
2104,male,18-24,2024-04-04,regular
2105,female,45-54,2024-04-04,new
2106,female,45-54,2024-04-05,regular
2107,female,35-44,2024-04-05,new
2108,male,25-34,2024-04-06,regular
2109,female,45-54,2024-04-07,regular
2110,female,25-34,2024-04-07,new
2111,female,45-54,2024-04-07,regular
2112,male,25-34,2024-04-07,regular
2113,female,35-44,2024-04-07,new
2114,female,35-44,2024-04-07,regular
2115,female,45-54,2024-04-09,regular
2116,female,18-24,2024-04-09,new
2117,female,25-34,2024-04-09,regular
2118,female,55+,2024-04-09,new
2119,female,25-34,2024-04-09,new
2120,male,18-24,2024-04-10,regular
2121,male,25-34,2024-04-10,regular
2122,male,45-54,2024-04-10,new
2123,male,45-54,2024-04-13,regular
2124,female,25-34,2024-04-13,new
2125,male,25-34,2024-04-14,regular
2126,female,25-34,2024-04-14,new
2127,female,25-34,2024-04-14,regular
2128,female,45-54,2024-04-15,regular
2129,male,35-44,2024-04-15,new
2130,male,45-54,2024-04-16,new
2131,female,55+,2024-04-16,regular
2132,female,25-34,2024-04-17,new
2133,male,55+,2024-04-17,regular
2134,female,35-44,2024-04-17,regular
2135,female,25-34,2024-04-17,new
2136,male,35-44,2024-04-17,regular
2137,female,45-54,2024-04-18,new
2138,male,45-54,2024-04-20,regular
2139,female,35-44,2024-04-20,new
2140,unknown,35-44,2024-04-20,new
2141,male,25-34,2024-04-20,regular
2142,female,55+,2024-04-20,new
2143,male,18-24,2024-04-21,new
2144,female,35-44,2024-04-21,new
2145,female,18-24,2024-04-22,new
2146,male,25-34,2024-04-22,new
2147,unknown,35-44,2024-04-23,regular
2148,female,45-54,2024-04-23,new
2149,male,35-44,2024-04-23,regular
2150,female,35-44,2024-04-24,regular
2151,male,45-54,2024-04-24,new
2152,male,35-44,2024-04-26,new
2153,female,25-34,2024-04-26,new
2154,female,35-44,2024-04-26,regular
2155,female,18-24,2024-04-27,new
2156,unknown,35-44,2024-04-27,new
2157,male,35-44,2024-04-27,regular
2158,female,25-34,2024-04-28,new
2159,male,35-44,2024-04-28,regular
2160,female,25-34,2024-04-29,new
2161,female,45-54,2024-04-29,new
2162,male,25-34,2024-04-29,new
2163,female,35-44,2024-04-30,new
2164,male,25-34,2024-04-30,new
2165,male,45-54,2024-04-30,regular
2166,female,25-34,2024-05-01,regular
2167,female,18-24,2024-05-01,new
2168,female,25-34,2024-05-01,new
2169,female,25-34,2024-05-01,new
2170,female,35-44,2024-05-02,new
2171,female,45-54,2024-05-02,new
2172,female,18-24,2024-05-03,new
2173,female,25-34,2024-05-03,new
2174,female,18-24,2024-05-03,regular
2175,female,55+,2024-05-05,new
2176,female,45-54,2024-05-05,new
2177,female,25-34,2024-05-05,regular
2178,male,25-34,2024-05-05,new
2179,female,18-24,2024-05-05,regular
2180,female,35-44,2024-05-05,new
2181,female,18-24,2024-05-07,new
2182,female,55+,2024-05-07,regular
2183,female,45-54,2024-05-07,new
2184,male,35-44,2024-05-07,new
2185,female,25-34,2024-05-08,new
2186,male,25-34,2024-05-08,regular
2187,female,35-44,2024-05-10,new
2188,female,45-54,2024-05-10,regular
2189,female,45-54,2024-05-11,new
2190,female,35-44,2024-05-11,new
2191,female,45-54,2024-05-11,new
2192,female,45-54,2024-05-12,new
2193,female,35-44,2024-05-12,new
2194,male,25-34,2024-05-12,regular
2195,female,25-34,2024-05-13,new
2196,male,55+,2024-05-13,new
2197,female,35-44,2024-05-14,new
2198,female,35-44,2024-05-15,new
2199,male,35-44,2024-05-15,new
2200,unknown,25-34,2024-05-15,regular
2201,female,25-34,2024-05-16,new
2202,female,25-34,2024-05-17,new
2203,male,35-44,2024-05-19,regular
2204,male,25-34,2024-05-19,regular
2205,male,35-44,2024-05-21,new
2206,unknown,18-24,2024-05-21,new
2207,unknown,18-24,2024-05-21,new
2208,female,35-44,2024-05-21,new
2209,female,55+,2024-05-21,regular
2210,female,25-34,2024-05-22,regular
2211,female,25-34,2024-05-22,regular
2212,male,25-34,2024-05-23,regular
2213,female,25-34,2024-05-23,new
2214,male,45-54,2024-05-23,new
2215,female,35-44,2024-05-23,new
2216,female,35-44,2024-05-26,new
2217,female,35-44,2024-05-26,regular
2218,male,35-44,2024-05-26,regular
2219,female,35-44,2024-05-26,new
2220,female,25-34,2024-05-26,regular
2221,female,35-44,2024-05-27,new
2222,male,25-34,2024-05-27,new
2223,female,18-24,2024-05-28,new
2224,male,45-54,2024-05-28,regular
2225,male,35-44,2024-05-29,new
2226,female,45-54,2024-05-29,new
2227,female,55+,2024-05-29,new
2228,male,25-34,2024-05-29,new
2229,female,25-34,2024-05-29,new
2230,female,45-54,2024-05-30,regular
2231,female,35-44,2024-05-31,regular
2232,female,25-34,2024-05-31,regular
2233,male,35-44,2024-05-31,new
2234,male,35-44,2024-05-31,new
2235,female,25-34,2024-06-01,new
2236,male,45-54,2024-06-02,new
2237,female,35-44,2024-06-02,new
2238,female,35-44,2024-06-02,regular
2239,female,25-34,2024-06-02,regular
2240,male,35-44,2024-06-02,new
2241,male,25-34,2024-06-03,regular
2242,female,35-44,2024-06-03,regular
2243,male,35-44,2024-06-03,new
2244,male,45-54,2024-06-04,new
2245,unknown,25-34,2024-06-04,new
2246,male,35-44,2024-06-04,regular
2247,female,45-54,2024-06-04,new
2248,male,25-34,2024-06-04,new
2249,female,35-44,2024-06-05,new
2250,female,35-44,2024-06-05,new
2251,male,18-24,2024-06-05,regular
2252,female,35-44,2024-06-06,new
2253,female,55+,2024-06-06,new
2254,female,35-44,2024-06-06,new
2255,female,55+,2024-06-06,new
2256,male,35-44,2024-06-06,new
2257,female,55+,2024-06-06,regular
2258,male,35-44,2024-06-06,new
2259,female,35-44,2024-06-06,regular
2260,male,25-34,2024-06-06,new
2261,female,25-34,2024-06-06,new
2262,male,45-54,2024-06-07,new
2263,male,18-24,2024-06-07,new
2264,female,25-34,2024-06-08,new
2265,female,35-44,2024-06-08,new
2266,male,25-34,2024-06-08,regular
2267,female,55+,2024-06-08,new
2268,female,35-44,2024-06-09,new
2269,unknown,18-24,2024-06-09,new
2270,female,25-34,2024-06-09,new
2271,male,35-44,2024-06-09,new
2272,male,55+,2024-06-09,new
2273,female,55+,2024-06-09,new
2274,male,25-34,2024-06-09,new
2275,male,35-44,2024-06-09,new
2276,female,45-54,2024-06-10,new
2277,male,18-24,2024-06-10,regular
2278,unknown,25-34,2024-06-10,new
2279,female,25-34,2024-06-11,new
2280,female,45-54,2024-06-11,regular
2281,female,55+,2024-06-11,new
2282,female,25-34,2024-06-11,regular
2283,male,18-24,2024-06-11,new
2284,male,45-54,2024-06-11,regular
2285,male,35-44,2024-06-12,new
2286,female,25-34,2024-06-13,regular
2287,female,55+,2024-06-13,regular
2288,female,25-34,2024-06-13,regular
2289,male,25-34,2024-06-13,new
2290,male,25-34,2024-06-13,new
2291,female,25-34,2024-06-14,new
2292,female,18-24,2024-06-14,new
2293,male,25-34,2024-06-14,new
2294,male,35-44,2024-06-14,new
2295,female,25-34,2024-06-15,new
2296,female,25-34,2024-06-15,new
2297,male,35-44,2024-06-15,new
2298,female,18-24,2024-06-16,new
2299,male,25-34,2024-06-16,regular
2300,male,45-54,2024-06-16,regular
2301,female,25-34,2024-06-17,regular
2302,male,35-44,2024-06-17,new
