order_item_id,order_id,bouquet_id,quantity,unit_price
2309,2035,22,2,5800
2310,2036,25,1,3850
2311,2037,7,1,4250
2312,2038,30,1,4700
2313,2039,23,1,2850
2314,2039,1,1,7200
2315,2040,6,1,8000
2316,2041,16,1,6600
2317,2042,11,1,3200
2318,2043,18,1,1650
2319,2044,13,1,4200
2320,2045,24,1,5400
2321,2046,17,1,4800
2322,2047,28,5,5500
2323,2048,28,5,5500
2324,2049,30,1,4700
2325,2050,2,1,5450
2326,2051,11,1,3200
2327,2051,28,2,5500
2328,2052,25,6,3850
2329,2053,14,2,5850
2330,2054,23,1,2850
2331,2055,18,2,1650
2332,2056,6,1,8000
2333,2057,1,1,7200
2334,2058,25,1,3850
2335,2059,7,1,4250
2336,2060,22,1,5800
2337,2061,16,1,6600
2338,2062,30,1,4700
2339,2063,11,10,3200
2340,2064,23,1,2850
2341,2064,16,1,6600
2342,2065,16,1,6600
2343,2066,17,1,4800
2344,2067,24,2,5400
2345,2068,7,1,4250
2346,2069,1,1,7200
2347,2070,11,1,3200
2348,2071,25,2,3850
2349,2072,22,1,5800
2350,2073,25,1,3850
2351,2074,11,1,3200
2352,2074,10,1,5100
2353,2075,25,1,3850
2354,2076,25,1,3850
2355,2077,28,1,5500
2356,2077,11,4,3200
2357,2078,28,1,5500
2358,2078,25,3,3850
2359,2078,11,1,3200
2360,2079,30,1,4700
2361,2080,7,1,4250
2362,2081,16,2,6600
2363,2081,7,1,4250
2364,2082,6,1,8000
2365,2083,16,1,6600
2366,2084,10,5,5100
2367,2085,10,1,5100
2368,2086,22,1,5800
2369,2086,14,1,5850
2370,2087,23,2,2850
2371,2088,2,1,5450
2372,2089,6,1,8000
2373,2090,14,1,5850
2374,2091,2,2,5450
2375,2092,11,1,3200
2376,2093,25,1,3850
2377,2094,17,1,4800
2378,2095,16,1,6600
2379,2095,30,1,4700
2380,2096,28,1,5500
2381,2096,11,1,3200
2382,2097,1,1,7200
2383,2098,25,1,3850
2384,2099,23,1,2850
2385,2100,28,1,5500
2386,2101,22,1,5800
2387,2102,7,1,4250
2388,2103,24,1,5400
2389,2104,25,6,3850
2390,2105,7,1,4250
2391,2106,11,10,3200
2392,2106,16,1,6600
2393,2107,10,1,5100
2394,2108,13,1,4200
2395,2109,25,1,3850
2396,2109,11,1,3200
2397,2110,17,1,4800
2398,2111,13,1,4200
2399,2112,30,1,4700
2400,2113,25,1,3850
2401,2114,23,1,2850
2402,2115,30,1,4700
2403,2116,13,2,4200
2404,2117,7,1,4250
2405,2118,24,1,5400
2406,2119,6,1,8000
2407,2120,7,1,4250
2408,2121,16,1,6600
2409,2122,18,1,1650
2410,2123,1,1,7200
2411,2124,25,1,3850
2412,2125,7,1,4250
2413,2126,9,1,6300
2414,2127,17,1,4800
2415,2128,30,1,4700
2416,2129,11,1,3200
2417,2130,18,1,1650
2418,2130,13,1,4200
2419,2131,18,1,1650
2420,2132,7,1,4250
2421,2133,19,1,8600
2422,2134,23,1,2850
2423,2135,11,2,3200
2424,2135,16,3,6600
2425,2136,18,2,1650
2426,2137,23,1,2850
2427,2138,24,1,5400
2428,2139,23,1,2850
2429,2139,11,3,3200
2430,2140,11,1,3200
2431,2141,30,1,4700
2432,2142,7,1,4250
2433,2143,28,2,5500
2434,2143,25,1,3850
2435,2144,2,1,5450
2436,2145,30,1,4700
2437,2146,6,1,8000
2438,2147,24,1,5400
2439,2148,22,1,5800
2440,2149,11,1,3200
2441,2150,7,1,4250
2442,2151,23,1,2850
2443,2152,14,1,5850
2444,2153,2,1,5450
2445,2154,18,1,1650
2446,2155,28,1,5500
2447,2156,23,1,2850
2448,2157,9,2,6300
2449,2158,24,1,5400
2450,2159,24,1,5400
2451,2160,11,2,3200
2452,2161,16,2,6600
2453,2162,30,1,4700
2454,2163,7,1,4250
2455,2164,25,1,3850
2456,2165,7,1,4250
2457,2166,2,1,5450
2458,2167,13,1,4200
2459,2168,16,2,6600
2460,2168,11,2,3200
2461,2169,25,1,3850
2462,2170,30,6,4700
2463,2171,7,1,4250
2464,2172,30,1,4700
2465,2173,16,1,6600
2466,2174,25,1,3850
2467,2174,6,1,8000
2468,2175,11,1,3200
2469,2176,24,2,5400
2470,2177,10,1,5100
2471,2178,2,1,5450
2472,2179,10,1,5100
2473,2180,10,1,5100
2474,2181,30,1,4700
2475,2182,11,1,3200
2476,2183,11,6,3200
2477,2184,25,1,3850
2478,2185,18,1,1650
2479,2186,18,1,1650
2480,2187,22,2,5800
2481,2188,23,1,2850
2482,2189,18,1,1650
2483,2190,1,1,7200
2484,2191,11,1,3200
2485,2192,1,1,7200
2486,2193,10,1,5100
2487,2194,24,1,5400
2488,2195,7,1,4250
2489,2196,7,1,4250
2490,2197,18,1,1650
2491,2198,14,1,5850
2492,2199,14,1,5850
2493,2200,22,1,5800
2494,2201,28,2,5500
2495,2202,6,1,8000
2496,2203,28,4,5500
2497,2204,18,1,1650
2498,2205,23,1,2850
2499,2206,25,1,3850
2500,2207,14,1,5850
2501,2208,18,1,1650
2502,2209,30,2,4700
2503,2210,19,2,8600
2504,2211,6,1,8000
2505,2212,6,1,8000
2506,2213,30,1,4700
2507,2214,10,1,5100
2508,2215,17,1,4800
2509,2215,23,1,2850
2510,2216,24,1,5400
2511,2217,16,1,6600
2512,2218,24,1,5400
2513,2219,30,1,4700
2514,2220,1,1,7200
2515,2221,19,1,8600
2516,2222,22,1,5800
2517,2223,30,1,4700
2518,2224,25,3,3850
2519,2225,18,1,1650
2520,2226,9,1,6300
2521,2227,2,2,5450
2522,2228,7,1,4250
2523,2228,1,1,7200
2524,2229,18,1,1650
2525,2230,25,1,3850
2526,2231,19,1,8600
2527,2232,10,1,5100
2528,2233,10,1,5100
2529,2234,14,1,5850
2530,2235,1,1,7200
2531,2236,6,1,8000
2532,2237,6,1,8000
2533,2238,11,1,3200
2534,2239,2,1,5450
2535,2240,23,1,2850
2536,2241,28,1,5500
2537,2242,11,1,3200
2538,2243,17,1,4800
2539,2244,14,1,5850
2540,2245,16,1,6600
2541,2246,25,1,3850
2542,2247,30,1,4700
2543,2248,24,1,5400
2544,2249,7,1,4250
2545,2250,6,1,8000
2546,2251,11,1,3200
2547,2252,11,2,3200
2548,2253,14,1,5850
2549,2254,14,1,5850
2550,2255,11,1,3200
2551,2256,13,1,4200
2552,2257,11,1,3200
2553,2258,7,1,4250
2554,2259,1,1,7200
2555,2260,24,1,5400
2556,2261,6,1,8000
2557,2262,18,1,1650
2558,2263,25,2,3850
2559,2264,28,2,5500
2560,2265,23,1,2850
2561,2266,28,1,5500
2562,2267,30,1,4700
2563,2268,1,1,7200
2564,2269,1,1,7200
2565,2270,6,1,8000
2566,2271,30,1,4700
2567,2272,28,2,5500
2568,2273,7,1,4250
2569,2274,2,1,5450
2570,2275,10,1,5100
2571,2276,7,2,4250
2572,2277,17,1,4800
2573,2278,11,1,3200
2574,2279,2,1,5450
2575,2280,11,1,3200
2576,2281,10,1,5100
2577,2282,25,1,3850
2578,2283,11,3,3200
2579,2283,28,1,5500
2580,2283,16,3,6600
2581,2284,24,1,5400
2582,2285,10,1,5100
2583,2286,10,1,5100
2584,2287,7,5,4250
2585,2287,11,10,3200
2586,2288,22,1,5800
2587,2289,17,1,4800
2588,2290,7,1,4250
2589,2291,11,2,3200
2590,2291,28,2,5500
2591,2292,22,1,5800
2592,2293,10,1,5100
2593,2294,24,1,5400
2594,2295,14,1,5850
2595,2296,16,4,6600
2596,2297,17,1,4800
2597,2298,1,1,7200
2598,2299,28,2,5500
2599,2300,6,1,8000
2600,2301,30,1,4700
2601,2302,30,1,4700
2602,2302,6,1,8000
2603,2303,25,1,3850
2604,2304,13,1,4200
2605,2305,9,1,6300
2606,2306,6,1,8000
2607,2307,10,2,5100
2608,2307,11,3,3200
2609,2308,25,1,3850
2610,2309,18,1,1650
2611,2310,23,1,2850
2612,2310,22,1,5800
2613,2311,19,1,8600
2614,2312,7,2,4250
2615,2312,25,1,3850
2616,2313,16,1,6600
2617,2314,7,1,4250
2618,2315,18,1,1650
2619,2316,19,1,8600
2620,2317,18,1,1650
2621,2318,10,2,5100
2622,2319,14,1,5850
2623,2319,11,1,3200
2624,2320,17,1,4800
2625,2321,25,1,3850
2626,2322,23,1,2850
2627,2323,22,2,5800
2628,2323,7,1,4250
2629,2324,25,1,3850
2630,2324,7,1,4250
2631,2325,2,2,5450
2632,2326,10,2,5100
2633,2327,10,4,5100
2634,2328,16,1,6600
2635,2328,28,3,5500
2636,2328,28,2,5500
2637,2329,10,1,5100
2638,2330,16,2,6600
2639,2331,6,1,8000
2640,2332,19,1,8600
2641,2333,28,3,5500
2642,2334,9,1,6300
2643,2335,13,1,4200
2644,2336,22,1,5800
2645,2337,28,2,5500
2646,2338,30,3,4700
2647,2339,2,1,5450
2648,2340,17,1,4800
2649,2341,1,1,7200
2650,2342,24,1,5400
2651,2343,30,1,4700
2652,2343,2,1,5450
2653,2344,14,1,5850
2654,2344,30,1,4700
2655,2345,23,2,2850
2656,2346,14,1,5850
2657,2347,6,1,8000
2658,2348,24,1,5400
2659,2349,19,1,8600
2660,2350,1,1,7200
2661,2351,30,1,4700
2662,2352,30,1,4700
2663,2353,1,2,7200
2664,2354,7,1,4250
2665,2355,25,1,3850
2666,2356,7,1,4250
2667,2357,7,1,4250
2668,2358,28,1,5500
2669,2359,11,1,3200
2670,2359,23,2,2850
2671,2360,14,1,5850
2672,2361,2,2,5450
2673,2362,30,1,4700
2674,2363,11,1,3200
2675,2363,23,1,2850
2676,2364,30,1,4700
2677,2364,7,5,4250
2678,2365,11,3,3200
2679,2366,2,1,5450
2680,2367,23,1,2850
2681,2368,10,1,5100
2682,2369,2,1,5450
2683,2370,23,1,2850
2684,2370,16,4,6600
2685,2371,2,1,5450
2686,2372,24,1,5400
2687,2373,1,1,7200
2688,2374,10,1,5100
2689,2375,7,1,4250
2690,2376,6,1,8000
2691,2377,1,1,7200
2692,2378,22,1,5800
2693,2379,24,1,5400
2694,2380,14,1,5850
2695,2381,7,1,4250
2696,2382,14,1,5850
2697,2383,14,1,5850
2698,2383,10,1,5100
2699,2384,11,1,3200
2700,2385,18,1,1650
2701,2386,17,1,4800
2702,2387,19,1,8600
2703,2388,30,1,4700
2704,2389,18,1,1650
2705,2389,24,1,5400
2706,2390,7,1,4250
2707,2391,22,1,5800
2708,2392,9,1,6300
2709,2393,6,1,8000
2710,2394,2,1,5450
2711,2395,30,1,4700
2712,2396,24,1,5400
2713,2397,9,1,6300
2714,2398,18,1,1650
2715,2399,11,2,3200
2716,2400,17,1,4800
2717,2401,19,1,8600
2718,2402,16,1,6600
2719,2403,16,1,6600
2720,2404,13,1,4200
2721,2405,11,1,3200
2722,2406,7,6,4250
2723,2406,11,4,3200
2724,2407,23,6,2850
2725,2407,23,5,2850
2726,2407,25,6,3850
2727,2408,28,3,5500
2728,2408,11,2,3200
2729,2408,23,4,2850
2730,2409,11,1,3200
2731,2410,16,2,6600
2732,2411,13,1,4200
2733,2412,11,3,3200
2734,2412,28,1,5500
2735,2413,13,1,4200
2736,2414,28,1,5500
2737,2415,23,2,2850
2738,2416,10,1,5100
2739,2417,11,2,3200
2740,2418,28,1,5500
2741,2419,28,2,5500
2742,2420,28,3,5500
2743,2421,7,3,4250
2744,2422,28,3,5500
2745,2423,11,2,3200
2746,2423,30,3,4700
2747,2424,10,1,5100
2748,2424,30,8,4700
2749,2425,28,1,5500
2750,2426,23,1,2850
2751,2427,28,2,5500
2752,2428,19,1,8600
2753,2429,28,2,5500
2754,2430,11,1,3200
2755,2431,16,1,6600
2756,2432,10,1,5100
2757,2433,19,1,8600
2758,2434,16,1,6600
2759,2435,13,1,4200
2760,2436,16,1,6600
2761,2437,11,1,3200
2762,2438,30,1,4700
2763,2439,11,3,3200
2764,2440,30,3,4700
2765,2441,10,1,5100
2766,2442,16,1,6600
2767,2443,16,1,6600
2768,2444,10,1,5100
2769,2445,16,1,6600
2770,2446,11,1,3200
2771,2447,11,1,3200
2772,2448,10,1,5100
2773,2449,22,1,5800
2774,2450,11,2,3200
2775,2451,28,1,5500
2776,2452,28,1,5500
2777,2452,16,2,6600
2778,2453,10,1,5100
2779,2454,28,4,5500
2780,2454,25,2,3850
2781,2455,10,1,5100
2782,2456,11,2,3200
2783,2456,28,8,5500
2784,2456,16,1,6600
2785,2457,28,2,5500
2786,2458,16,1,6600
2787,2459,11,1,3200
2788,2460,16,1,6600
2789,2461,11,2,3200
2790,2462,28,1,5500
2791,2463,28,2,5500
2792,2464,10,1,5100
2793,2465,30,3,4700
2794,2466,16,1,6600
2795,2467,22,2,5800
2796,2468,16,1,6600
2797,2469,16,1,6600
2798,2470,16,1,6600
2799,2471,28,3,5500
2800,2472,16,2,6600
2801,2473,11,1,3200
2802,2474,28,1,5500
2803,2474,16,4,6600
2804,2475,19,1,8600
2805,2476,10,2,5100
2806,2477,10,1,5100
2807,2478,7,4,4250
2808,2478,10,1,5100
2809,2478,16,1,6600
2810,2479,28,4,5500
2811,2479,11,1,3200
2812,2479,30,3,4700
2813,2480,28,2,5500
2814,2480,11,4,3200
2815,2480,10,3,5100
2816,2481,7,5,4250
2817,2481,11,2,3200
2818,2482,28,4,5500
2819,2483,16,1,6600
2820,2484,19,1,8600
2821,2485,16,1,6600
2822,2485,25,1,3850
2823,2486,10,1,5100
2824,2487,7,4,4250
2825,2487,23,3,2850
2826,2488,7,4,4250
2827,2489,16,1,6600
2828,2490,7,3,4250
2829,2491,16,5,6600
2830,2492,10,1,5100
2831,2493,10,1,5100
2832,2494,16,1,6600
2833,2495,16,1,6600
2834,2496,28,1,5500
2835,2497,11,1,3200
2836,2498,10,1,5100
2837,2499,11,1,3200
2838,2500,19,1,8600
2839,2501,16,1,6600
2840,2502,11,1,3200
2841,2502,10,1,5100
2842,2503,16,1,6600
2843,2504,11,2,3200
2844,2505,28,10,5500
2845,2506,16,1,6600
2846,2507,16,1,6600
2847,2508,10,1,5100
2848,2509,11,1,3200
2849,2510,7,3,4250
2850,2510,11,1,3200
2851,2511,16,1,6600
2852,2512,22,1,5800
2853,2513,23,4,2850
2854,2514,30,4,4700
2855,2515,30,3,4700
2856,2515,28,5,5500
2857,2516,11,8,3200
2858,2517,28,2,5500
2859,2518,16,1,6600
2860,2519,28,3,5500
2861,2520,22,1,5800
2862,2521,16,1,6600
2863,2522,16,10,6600
2864,2523,23,1,2850
2865,2523,11,2,3200
2866,2523,10,3,5100
2867,2524,28,3,5500
2868,2525,10,1,5100
2869,2526,28,1,5500
2870,2527,11,3,3200
2871,2528,16,1,6600
2872,2528,28,1,5500
2873,2529,22,1,5800
2874,2530,25,1,3850
2875,2531,11,1,3200
2876,2532,22,1,5800
2877,2533,16,1,6600
2878,2534,11,1,3200
2879,2535,19,1,8600
2880,2536,10,2,5100
2881,2536,11,1,3200
2882,2537,16,1,6600
2883,2538,13,1,4200
2884,2539,10,1,5100
2885,2540,10,1,5100
2886,2541,22,1,5800
2887,2542,28,2,5500
2888,2542,23,3,2850
2889,2543,11,2,3200
2890,2543,16,1,6600
2891,2544,10,1,5100
2892,2545,28,1,5500
2893,2546,11,1,3200
2894,2547,11,8,3200
2895,2547,25,1,3850
2896,2548,11,3,3200
2897,2548,25,1,3850
2898,2549,22,1,5800
2899,2550,11,1,3200
2900,2551,16,1,6600
2901,2552,16,1,6600
2902,2553,28,5,5500
2903,2554,16,1,6600
2904,2554,10,1,5100
2905,2555,16,1,6600
2906,2555,7,2,4250
2907,2556,25,4,3850
2908,2557,11,1,3200
2909,2558,11,1,3200
2910,2559,28,1,5500
2911,2560,10,1,5100
2912,2561,11,8,3200
2913,2561,16,2,6600
2914,2562,22,1,5800
2915,2563,16,1,6600
2916,2564,28,1,5500
2917,2565,10,1,5100
2918,2566,10,4,5100
2919,2567,16,1,6600
2920,2568,16,1,6600
2921,2569,7,5,4250
2922,2569,25,5,3850
2923,2570,28,5,5500
2924,2570,11,2,3200
2925,2571,19,1,8600
2926,2572,22,1,5800
2927,2573,10,1,5100
2928,2574,19,2,8600
2929,2575,28,1,5500
2930,2576,7,3,4250
2931,2577,30,1,4700
2932,2577,23,1,2850
2933,2578,7,1,4250
2934,2578,22,1,5800
2935,2579,24,1,5400
2936,2579,1,1,7200
2937,2580,24,1,5400
2938,2581,28,4,5500
2939,2581,11,5,3200
2940,2582,25,1,3850
2941,2583,25,1,3850
2942,2584,25,1,3850
2943,2584,18,1,1650
2944,2585,18,1,1650
2945,2586,25,2,3850
2946,2587,13,1,4200
2947,2588,11,1,3200
2948,2589,23,3,2850
2949,2590,11,1,3200
2950,2590,19,1,8600
2951,2591,10,1,5100
2952,2592,14,1,5850
2953,2593,1,1,7200
2954,2594,17,1,4800
2955,2595,11,1,3200
2956,2596,23,1,2850
2957,2597,30,1,4700
2958,2598,1,1,7200
2959,2598,7,1,4250
2960,2599,23,1,2850
2961,2600,2,1,5450
2962,2601,17,1,4800
2963,2602,11,1,3200
2964,2602,1,1,7200
2965,2603,11,1,3200
2966,2604,30,1,4700
2967,2605,24,1,5400
2968,2606,30,1,4700
2969,2607,28,1,5500
2970,2607,11,2,3200
2971,2608,13,1,4200
2972,2608,2,1,5450
2973,2609,16,1,6600
2974,2610,2,1,5450
2975,2611,2,1,5450
2976,2611,19,2,8600
2977,2612,13,2,4200
2978,2613,28,1,5500
2979,2613,30,3,4700
2980,2614,16,3,6600
2981,2614,28,8,5500
2982,2615,6,1,8000
2983,2615,22,1,5800
2984,2616,17,1,4800
2985,2617,18,1,1650
2986,2618,2,1,5450
2987,2619,28,3,5500
2988,2620,30,1,4700
2989,2621,24,1,5400
2990,2622,25,1,3850
2991,2623,22,1,5800
2992,2624,7,1,4250
2993,2625,11,2,3200
2994,2626,2,1,5450
2995,2627,30,1,4700
2996,2628,24,1,5400
2997,2629,1,2,7200
2998,2630,25,1,3850
2999,2631,18,1,1650
3000,2632,1,1,7200
3001,2632,7,1,4250
3002,2633,24,1,5400
3003,2634,14,1,5850
3004,2635,14,1,5850
3005,2636,23,1,2850
3006,2636,25,1,3850
3007,2636,11,2,3200
3008,2637,11,1,3200
3009,2638,11,1,3200
3010,2639,22,1,5800
3011,2640,9,1,6300
3012,2640,22,1,5800
3013,2641,14,1,5850
3014,2642,30,1,4700
3015,2643,7,2,4250
3016,2644,9,1,6300
3017,2645,11,2,3200
3018,2646,11,1,3200
3019,2647,18,1,1650
3020,2648,23,6,2850
3021,2648,11,3,3200
3022,2649,25,2,3850
3023,2650,14,1,5850
3024,2651,11,1,3200
3025,2652,18,1,1650
3026,2653,1,1,7200
3027,2653,17,1,4800
3028,2654,9,1,6300
3029,2655,2,1,5450
3030,2656,13,1,4200
3031,2656,11,1,3200
3032,2657,22,1,5800
3033,2658,10,2,5100
3034,2658,25,5,3850
3035,2659,14,1,5850
3036,2660,16,2,6600
3037,2661,30,1,4700
3038,2662,22,1,5800
3039,2663,11,1,3200
3040,2664,10,1,5100
3041,2665,30,1,4700
3042,2666,9,1,6300
3043,2667,25,2,3850
3044,2668,14,1,5850
3045,2669,11,1,3200
3046,2670,6,1,8000
3047,2671,11,2,3200
3048,2672,7,1,4250
3049,2673,9,1,6300
3050,2674,6,1,8000
3051,2675,23,2,2850
3052,2675,7,1,4250
3053,2676,23,1,2850
3054,2677,23,1,2850
3055,2677,6,1,8000
3056,2678,11,3,3200
3057,2678,16,3,6600
3058,2678,28,5,5500
3059,2679,11,2,3200
3060,2680,1,1,7200
3061,2681,11,1,3200
3062,2682,18,1,1650
3063,2683,2,1,5450
3064,2684,22,1,5800
3065,2685,13,1,4200
3066,2686,6,1,8000
3067,2687,22,1,5800
3068,2688,23,1,2850
3069,2689,16,1,6600
3070,2690,2,1,5450
3071,2691,11,1,3200
3072,2692,30,1,4700
3073,2693,1,1,7200
3074,2694,23,1,2850
3075,2695,6,1,8000
3076,2696,7,1,4250
3077,2697,2,1,5450
3078,2698,7,1,4250
3079,2699,25,1,3850
3080,2700,1,1,7200
3081,2701,17,1,4800
3082,2702,6,1,8000
3083,2703,7,1,4250
3084,2704,10,3,5100
3085,2705,9,1,6300
3086,2706,7,1,4250
3087,2706,16,1,6600
3088,2707,10,1,5100
3089,2707,30,1,4700
3090,2708,10,1,5100
3091,2709,6,1,8000
3092,2710,11,1,3200
3093,2711,1,1,7200
3094,2712,22,1,5800
3095,2713,18,1,1650
3096,2714,28,5,5500
3097,2715,9,1,6300
3098,2716,14,1,5850
3099,2717,30,2,4700
3100,2718,23,1,2850
3101,2719,10,3,5100
3102,2719,11,4,3200
3103,2720,17,1,4800
3104,2721,14,1,5850
3105,2722,3,1,4000
3106,2722,23,1,2850
3107,2723,27,1,5000
3108,2724,27,1,5000
3109,2725,24,1,5400
3110,2726,30,1,4700
3111,2727,11,4,3200
3112,2728,24,1,5400
3113,2729,14,1,5850
3114,2730,2,1,5450
3115,2730,7,2,4250
3116,2731,11,3,3200
3117,2731,16,2,6600
3118,2731,10,4,5100
3119,2732,25,1,3850
3120,2733,3,1,4000
3121,2734,24,1,5400
3122,2735,3,1,4000
3123,2736,3,1,4000
3124,2737,28,2,5500
3125,2738,25,1,3850
3126,2739,2,1,5450
3127,2740,3,1,4000
3128,2741,2,1,5450
3129,2741,18,1,1650
3130,2742,24,1,5400
3131,2743,22,1,5800
3132,2744,11,5,3200
3133,2745,4,2,4350
3134,2746,30,1,4700
3135,2747,4,2,4350
3136,2748,28,4,5500
3137,2749,17,1,4800
3138,2750,17,1,4800
3139,2750,23,1,2850
3140,2751,23,1,2850
3141,2752,6,1,8000
3142,2753,24,2,5400
3143,2754,30,1,4700
3144,2755,11,1,3200
3145,2756,11,1,3200
3146,2757,28,4,5500
3147,2757,11,1,3200
3148,2758,25,1,3850
3149,2759,10,3,5100
3150,2760,30,1,4700
3151,2761,1,1,7200
3152,2762,3,1,4000
3153,2763,3,1,4000
3154,2764,30,1,4700
3155,2765,24,1,5400
3156,2766,14,1,5850
3157,2767,7,1,4250
3158,2768,1,1,7200
3159,2769,30,1,4700
3160,2770,14,1,5850
3161,2771,22,1,5800
3162,2772,2,1,5450
3163,2773,22,2,5800
3164,2774,1,1,7200
3165,2775,22,3,5800
3166,2776,1,1,7200
3167,2777,14,3,5850
3168,2778,14,1,5850
3169,2779,22,1,5800
3170,2780,14,1,5850
3171,2781,1,1,7200
3172,2782,1,2,7200
3173,2783,18,2,1650
3174,2784,1,1,7200
3175,2785,22,1,5800
3176,2786,1,2,7200
3177,2787,14,1,5850
3178,2787,18,1,1650
3179,2788,2,1,5450
3180,2789,2,1,5450
3181,2790,18,1,1650
3182,2790,22,1,5800
3183,2791,14,1,5850
3184,2792,18,1,1650
3185,2793,30,1,4700
3186,2794,22,1,5800
3187,2795,14,2,5850
3188,2796,14,1,5850
3189,2797,2,1,5450
3190,2798,22,1,5800
3191,2799,14,1,5850
3192,2800,14,2,5850
3193,2801,14,1,5850
3194,2802,1,1,7200
3195,2803,10,1,5100
3196,2804,1,1,7200
3197,2805,1,1,7200
3198,2806,14,1,5850
3199,2807,30,1,4700
3200,2808,22,1,5800
3201,2809,14,1,5850
3202,2810,14,1,5850
3203,2811,2,1,5450
3204,2812,6,1,8000
3205,2813,18,1,1650
3206,2814,18,1,1650
3207,2815,2,1,5450
3208,2816,2,1,5450
3209,2817,22,1,5800
3210,2818,1,2,7200
3211,2819,2,1,5450
3212,2820,22,1,5800
3213,2821,1,1,7200
3214,2822,22,1,5800
3215,2823,1,1,7200
3216,2824,1,1,7200
3217,2825,6,1,8000
3218,2826,6,1,8000
3219,2827,1,1,7200
3220,2828,1,1,7200
3221,2829,14,1,5850
3222,2830,10,1,5100
3223,2831,1,1,7200
3224,2832,1,2,7200
3225,2833,6,1,8000
3226,2834,30,1,4700
3227,2835,1,1,7200
3228,2836,1,1,7200
3229,2837,22,2,5800
3230,2837,6,1,8000
3231,2838,14,1,5850
3232,2839,18,2,1650
3233,2840,14,1,5850
3234,2841,1,1,7200
3235,2842,18,1,1650
3236,2843,22,1,5800
3237,2844,18,2,1650
3238,2845,22,1,5800
3239,2846,14,1,5850
3240,2847,1,1,7200
3241,2848,6,1,8000
3242,2849,14,1,5850
3243,2850,14,1,5850
3244,2851,18,1,1650
3245,2852,14,1,5850
3246,2852,22,1,5800
3247,2853,14,1,5850
3248,2854,1,1,7200
3249,2855,14,1,5850
3250,2856,30,1,4700
3251,2857,1,1,7200
3252,2858,14,1,5850
3253,2859,30,1,4700
3254,2860,14,1,5850
3255,2861,1,1,7200
3256,2862,18,1,1650
3257,2863,1,1,7200
3258,2864,22,1,5800
3259,2865,30,1,4700
3260,2866,14,1,5850
3261,2867,1,1,7200
3262,2868,1,1,7200
3263,2869,1,1,7200
3264,2870,18,1,1650
3265,2871,6,2,8000
3266,2872,14,3,5850
3267,2873,30,1,4700
3268,2874,30,1,4700
3269,2875,1,1,7200
3270,2876,2,1,5450
3271,2877,2,1,5450
3272,2878,2,1,5450
3273,2879,14,1,5850
3274,2880,1,1,7200
3275,2881,14,1,5850
3276,2882,30,1,4700
3277,2883,22,1,5800
3278,2884,30,1,4700
3279,2885,22,1,5800
3280,2886,6,1,8000
3281,2887,2,1,5450
3282,2888,1,2,7200
3283,2889,2,1,5450
3284,2890,2,2,5450
3285,2891,2,3,5450
3286,2892,7,10,4250
3287,2892,28,4,5500
3288,2892,11,4,3200
3289,2893,18,1,1650
3290,2894,3,1,4000
3291,2894,4,1,4350
3292,2895,11,1,3200
3293,2896,3,1,4000
3294,2897,30,1,4700
3295,2898,7,1,4250
3296,2898,30,1,4700
3297,2899,18,1,1650
3298,2900,30,1,4700
3299,2901,11,1,3200
3300,2902,11,1,3200
3301,2903,11,2,3200
3302,2904,21,1,4350
3303,2905,23,1,2850
3304,2906,18,1,1650
3305,2907,11,1,3200
3306,2908,22,1,5800
3307,2908,6,1,8000
3308,2909,27,1,5000
3309,2910,3,1,4000
3310,2911,2,1,5450
3311,2912,11,4,3200
3312,2913,24,1,5400
3313,2914,27,1,5000
3314,2915,30,1,4700
3315,2916,1,1,7200
3316,2917,23,1,2850
3317,2918,3,1,4000
3318,2919,14,1,5850
3319,2920,11,1,3200
3320,2921,11,1,3200
3321,2922,25,1,3850
3322,2923,7,1,4250
3323,2924,28,1,5500
3324,2924,23,2,2850
3325,2925,18,1,1650
3326,2926,7,2,4250
3327,2926,28,2,5500
3328,2926,10,4,5100
3329,2927,11,1,3200
3330,2928,30,1,4700
3331,2929,4,1,4350
3332,2930,16,4,6600
3333,2930,11,6,3200
3334,2931,24,1,5400
3335,2932,11,1,3200
3336,2932,24,1,5400
3337,2933,21,1,4350
3338,2934,11,2,3200
3339,2934,30,1,4700
3340,2935,22,1,5800
3341,2936,21,1,4350
3342,2936,6,1,8000
3343,2937,14,1,5850
3344,2937,6,1,8000
3345,2938,3,1,4000
3346,2939,23,1,2850
3347,2940,22,1,5800
3348,2941,23,2,2850
3349,2942,2,1,5450
3350,2943,24,1,5400
3351,2943,11,1,3200
3352,2944,3,1,4000
3353,2945,24,1,5400
3354,2946,27,1,5000
3355,2947,6,1,8000
3356,2948,1,1,7200
3357,2949,17,1,4800
3358,2950,7,2,4250
3359,2951,17,1,4800
3360,2952,11,1,3200
3361,2953,6,1,8000
3362,2954,24,1,5400
3363,2955,21,1,4350
3364,2956,7,1,4250
3365,2957,4,1,4350
3366,2958,21,1,4350
3367,2958,18,1,1650
3368,2959,30,1,4700
3369,2960,23,2,2850
3370,2961,4,2,4350
3371,2962,6,1,8000
3372,2963,3,1,4000
3373,2964,27,1,5000
3374,2965,4,1,4350
3375,2966,2,1,5450
3376,2967,2,1,5450
3377,2968,27,1,5000
3378,2969,3,1,4000
3379,2970,23,1,2850
3380,2971,3,1,4000
3381,2972,3,1,4000
3382,2973,6,2,8000
